STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,EVAP,HDSD,HTDD,MN01,MX01,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WDMV,WSF2,WSF5
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2013-05,,,,18,12,,,,,,,,,,,3.2,,,,,,,12.08,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2013-06,,,,16,12,,,,,,,,,,,1.76,,,,,,,5.66,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2013-07,,,,23,18,,,,,,,,,,,2.29,,,,,,,9.65,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2013-08,,,,15,8,,,,,,,,,,,0.61,,,,,,,3.2,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2013-09,,,,20,16,,,,,,,,,,,1.39,,,,,,,10.05,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2013-11,,,,14,8,,,,,,,,,,,2.11,,,,,,,9.49,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2014-01,,,,13,6,,,,,,,,,,,0.79,,,,,,,2.56,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2014-02,,,,3,1,,0,,,,,,,,0,1.3,,,,,,,1.45,,0,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2014-04,,,,6,2,,,,,,,,,,,2.69,,,,,,,3.3,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2014-05,,,,3,2,,,,,,,,,,,0.68,,,,,,,0.86,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2014-07,,,,18,15,,,,,,,,,,,1.77,,,,,,,12.1,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2014-08,,,,14,8,,,,,,,,,,,0.61,,,,,,,3.72,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2014-09,,,,19,10,,,,,,,,,,,1.44,,,,,,,6.38,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2014-10,,,,11,9,,,,,,,,,,,0.88,,,,,,,3.77,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2014-11,,,,7,3,,,,,,,,,,,1.82,,,,,,,2.38,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2014-12,,,,6,3,,,,,,,,,,,0.5,,,,,,,1,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2015-01,,,,5,3,,0,,,,,,,,0,0.57,,,,,,,1.33,,0,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2015-02,,,,7,4,,,,,,,,,,,0.39,,,,,,,1.25,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2015-03,,,,6,2,,,,,,,,,,,0.3,,,,,,,0.65,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2015-04,,,,6,4,,,,,,,,,,,1.77,,,,,,,3.21,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2015-06,,,,12,9,,,,,,,,,,,1.04,,,,,,,5.04,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2015-08,,,,18,16,,,,,,,,,,,1.78,,,,,,,11.77,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2015-09,,,,16,13,,,,,,,,,,,1.89,,,,,,,9.2,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2015-10,,,,14,9,,,,,,,,,,,1.68,,,,,,,6.25,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2015-11,,,,13,8,,,,,,,,,,,1.52,,,,,,,3.77,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2015-12,,,,17,9,,,,,,,,,,,9.57,,,,,,,18.71,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2016-01,,,,16,10,,,,,,,,,,,2.85,,,,,,,8.39,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2016-02,,,,8,7,,,,,,,,,,,0.68,,,,,,,3.03,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2016-03,,,,4,1,,0,,,,,,,,0,0.38,,,,,,,0.5,,0,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2016-04,,,,4,2,,0,,,,,,,,0,0.17,,,,,,,0.29,,0,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2016-05,,,,6,4,,,,,,,,,,,4.89,,,,,,,6.5,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2016-06,,,,15,10,,,,,,,,,,,1.51,,,,,,,4.87,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2016-08,,,,20,15,,,,,,,,,,,3.15,,,,,,,15.29,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2016-09,,,,18,12,,,,,,,,,,,2.22,,,,,,,7.62,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2016-12,,,,10,4,,,,,,,,,,,2.5,,,,,,,4.76,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2017-01,,,,7,5,,,,,,,,,,,0.7,,,,,,,2.12,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2017-02,,,,1,1,,0,,,,,,,,0,1.05,,,,,,,1.05,,0,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2017-03,,,,4,3,,,,,,,,,,,2.56,,,,,,,3.64,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2017-04,,,,6,4,,,,,,,,,,,4.36,,,,,,,6.15,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2017-06,,,,20,14,,,,,,,,,,,1.99,,,,,,,10,,,,,,,,,,,
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2017-08,,,,19,14,,,,,,,,,,,2.04,,,,,,,9.25,,,,,,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2009-01,,102,102,4,1,0,0,0,0,0,27,0,40,0,0,0.13,85,,84,51,,,0.22,,0,66.6,76.8,56.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2009-02,,196,93,3,1,0,0,0,0,0,24,0,37,0,0,0.1,85,,146,62,,,0.23,,0,66.1,75.5,56.8,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2009-03,,405,209,5,5,0,0,0,0,0,29,0,45,0,0,1.65,88,,163,17,,,2.12,,0,71.2,79.5,62.9,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2009-04,,728,323,4,3,0,0,0,0,0,30,3,54,0,0,0.53,91,,167,4,,,1.22,,0,75.6,84.3,67,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2009-05,,1181,454,18,10,0,0,0,0,0,31,9,68,0,0,2.1,94,,167,0,,,9.23,,0,79.6,87.8,71.4,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2009-06,,1699,517,18,15,0,0,0,0,0,30,18,70,0,0,2.35,97,,167,0,,,14.39,,0,82.2,90.4,74,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2009-07,,2282,583,15,10,0,0,0,0,0,31,26,70,0,0,2.29,95,,0,0,,,8.87,,0,83.8,91.5,76.1,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2009-08,,2889,607,20,13,0,0,0,0,0,31,29,73,0,0,2.22,94,,0,0,,,8.53,,0,84.6,91.7,77.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2009-09,,3433,544,21,17,0,0,0,0,0,30,21,73,0,0,0.88,93,,0,0,,,5.83,,0,83.1,89.9,76.3,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2009-10,,3926,492,11,5,0,0,0,0,0,31,17,58,0,0,0.42,93,,0,0,,,1.62,,0,80.9,88.3,73.4,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2009-11,,4223,297,6,4,0,0,0,0,0,29,3,50,0,0,1.41,90,,9,9,,,2.69,,0,74.6,82.7,66.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2009-12,,4454,232,10,6,0,0,0,0,0,27,0,48,0,0,1.27,89,,40,30,,,2.67,,0,71.5,79,64,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2010-01,,98,98,5,3,0,0,0,0,0,20,0,33,0,0,0.5,85,,224,184,,,1.16,,0,62.2,71.4,53,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2010-02,,158,60,12,7,0,0,0,0,0,16,0,43,0,0,1.98,83,,342,117,,,3.71,,0,63,72.2,53.7,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2010-03,,244,86,8,7,0,0,0,0,0,25,0,42,0,0,1.2,84,,409,67,,,3.13,,0,65.6,74.8,56.4,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2010-04,,520,276,7,5,0,0,0,0,0,30,0,56,0,0,2.96,88,,409,0,,,7.47,,0,74.2,81.4,67,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2010-05,,1015,495,9,5,0,0,0,0,0,31,6,71,0,0,0.68,92,,409,0,,,2.01,,0,81,87.7,74.2,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2010-06,,1614,599,20,9,0,0,0,0,0,30,26,70,0,0,2.96,95,,409,0,,,10.03,,0,85,92.2,77.7,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2010-07,,2234,620,16,9,0,0,0,0,0,31,26,72,0,0,1.82,95,,0,0,,,4.81,,0,85,91.7,78.3,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2010-08,,2848,614,21,13,0,0,0,0,0,31,27,71,0,0,2.23,96,,0,0,,,13.24,,0,84.8,92.1,77.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2010-09,,3405,557,21,12,0,0,0,0,0,30,22,74,0,0,3.9,94,,0,0,,,13.05,,0,83.6,90.1,77.1,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2010-10,,3844,439,11,3,0,0,0,0,0,31,2,67,0,0,0.17,90,,0,0,,,0.76,,0,79.2,86.3,72,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2010-11,,4091,246,7,3,0,0,0,0,0,29,0,53,0,0,1.4,88,,10,10,,,2,,0,72.9,80.9,64.8,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2010-12,,4124,33,5,3,0,0,0,0,0,20,0,34,0,0,0.53,85,,194,184,,,1.04,,0,60.1,71.2,49,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2011-01,,91,91,8,5,,,0,0,0,27,0,42,,,1.06,85,,260,66,,,3.56,,,65.8,76,55.6,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2011-02,,259,168,2,1,,,0,0,0,27,0,52,,,0.13,87,,272,12,,,0.21,,,70.6,79.7,61.4,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2011-03,,500,241,4,2,,,0,0,0,31,0,48,,,0.46,89,,278,6,,,0.71,,,72.6,81.9,63.2,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2011-04,,916,417,8,7,,,0,0,0,30,5,64,,,1.5,93,,278,0,,,3.66,,,78.9,87.5,70.3,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2011-05,,1376,460,9,2,,,0,0,0,31,9,66,,,0.82,92,,278,0,,,1.35,,,79.8,88,71.7,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2011-06,,1913,537,14,9,,,0,0,0,30,20,71,,,1.49,96,,278,0,,,6.17,,,82.9,90.6,75.2,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2011-07,,2495,582,18,11,,,0,0,0,31,25,71,,,1.33,94,,0,0,,,7.95,,,83.8,91,76.6,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2011-08,,3097,601,24,16,,,0,0,0,31,26,73,,,1.85,95,,0,0,,,9.68,,,84.4,91.7,77.1,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2011-09,,3649,553,21,12,,,0,0,0,30,23,73,,,3.28,93,,0,0,,,10.22,,,83.4,90.6,76.3,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2011-10,,4047,397,14,12,,,0,0,0,31,4,62,,,3.56,92,,0,0,,,17.15,,,77.8,84.4,71.2,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2011-11,,4331,284,12,5,,,0,0,0,30,0,57,,,2.31,85,,0,0,,,3.09,,,74.5,81.6,67.4,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2011-12,,4544,213,9,1,,,0,0,0,30,0,54,,,0.38,83,,4,4,,,0.61,,,71.7,79,64.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2012-01,,122,122,2,0,,,0,0,0,27,0,42,,,0.08,86,,56,51,,,0.09,,,67.3,76.4,58.2,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2012-02,,346,224,7,5,,,0,0,0,28,0,47,,,2.97,88,,76,20,,,4.78,,,72,79.6,64.4,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2012-03,,632,286,11,2,,,0,0,0,31,0,53,,,2.13,86,,77,0,,,2.76,,,74.2,81.9,66.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2012-04,,927,295,12,8,,,0,0,0,30,0,57,,,2.27,89,,77,0,,,7.9,,,74.8,83,66.7,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2012-05,,1369,442,18,10,,,0,0,0,31,5,68,,,7.64,91,,77,0,,,16.3,,,79.3,86.5,72,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2012-06,,1884,515,15,11,,,0,0,0,30,15,71,,,3.28,95,,77,0,,,15.35,,,82.2,89,75.4,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2012-07,,2444,560,18,13,,,0,0,0,31,21,70,,,2.34,93,,0,0,,,8.4,,,83.1,90.3,75.8,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2012-08,,3012,568,21,17,,,0,0,0,31,23,71,,,4.03,93,,0,0,,,19.46,,,83.3,90.4,76.3,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2012-09,,3536,523,23,14,,,0,0,0,30,18,72,,,6.25,93,,0,0,,,14.2,,,82.5,89.3,75.6,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2012-10,,3983,447,20,12,,,0,0,0,31,4,56,,,2.34,91,,0,0,,,9.26,,,79.4,86.3,72.6,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2012-11,,4136,153,7,3,,,0,0,0,28,0,54,,,0.16,83,,3,3,,,0.54,,,70,78.6,61.4,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2012-12,,4353,217,8,1,,,0,0,0,30,0,48,,,0.1,87,,26,23,,,0.41,,,71.3,79.9,62.6,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2013-01,,233,233,5,3,,,0,0,0,30,0,55,,,0.19,84,,31,5,,,0.58,,,72.3,79.7,65,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2013-02,,418,185,5,3,,,0,0,0,27,0,46,,,1.59,88,,53,22,,,2.69,,,70.8,79.9,61.8,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2013-03,,518,100,6,3,,,0,0,0,27,0,44,,,0.7,89,,109,56,,,1.26,,,66.4,76.4,56.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2013-04,,862,344,9,5,,,0,0,0,30,2,59,,,1.45,90,,109,0,,,4.07,,,76.5,84.5,68.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2013-05,,1258,396,17,12,,,0,0,0,31,3,62,,,7.62,92,,109,0,,,16.17,,,77.8,86.1,69.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2013-06,,1778,520,19,16,,,0,0,0,30,17,70,,,1.66,92,,109,0,,,7.83,,,82.3,89.3,75.3,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2013-07,,2315,537,22,16,,,0,0,0,31,13,71,,,2.6,93,,0,0,,,11.74,,,82.3,89.1,75.6,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2013-08,,2893,578,15,11,,,0,0,0,31,25,71,,,2.43,94,,0,0,,,7.68,,,83.6,90.6,76.7,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2013-09,,3415,522,22,14,,,0,0,0,30,16,71,,,1.83,93,,0,0,,,8.06,,,82.4,89.7,75.1,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2013-10,,3877,463,8,3,,,0,0,0,31,5,69,,,4.95,91,,0,0,,,5.84,,,79.9,87.5,72.3,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2013-11,,4223,345,14,10,,,0,0,0,30,0,52,,,2.53,89,,2,2,,,6.5,,,76.4,83.2,69.7,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2013-12,,4506,283,7,5,,,0,0,0,31,0,59,,,1.62,86,,2,0,,,4.47,,,74.1,81,67.2,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2014-01,,125,125,12,8,,,0,0,0,24,0,43,,,0.83,85,,82,80,,,2.59,,,66.4,75.4,57.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2014-02,,365,240,6,2,,,0,0,0,28,0,49,,,0.62,86,,90,7,,,0.97,,,73.3,82.1,64.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2014-03,,600,235,7,5,,,0,0,0,31,1,56,,,1.86,90,,91,1,,,3.07,,,72.5,81.8,63.2,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2014-04,,941,341,6,4,,,0,0,0,30,3,60,,,0.96,90,,91,0,,,1.9,,,76.4,84.9,67.8,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2014-05,,1408,467,8,6,,,0,0,0,31,6,67,,,1.58,92,,91,0,,,2.6,,,80.1,87.1,73,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2014-06,,1898,490,20,16,,,0,0,0,30,18,68,,,1.64,93,,91,0,,,9.88,,,81.3,89.1,73.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2014-07,,2459,561,24,19,,,0,0,0,31,24,72,,,3.43,96,,0,0,,,19.69,,,83.1,90.7,75.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2014-08,,3051,592,16,13,,,0,0,0,31,29,72,,,3.68,94,,0,0,,,14.78,,,84.1,91.8,76.4,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2014-09,,3559,507,22,13,,,0,0,0,30,12,71,,,1.55,92,,0,0,,,7.39,,,81.9,88.8,75,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2014-10,,3984,425,13,8,,,0,0,0,31,5,64,,,0.92,93,,0,0,,,3.54,,,78.7,86,71.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2014-11,,4183,199,10,4,,,0,0,0,27,0,51,,,0.98,87,,21,21,,,2.13,,,70.9,78.7,63.1,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2014-12,,4349,166,8,3,,,0,0,0,27,0,47,,,0.45,84,,49,27,,,1.41,,,69.5,77.8,61.2,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2015-01,,155,155,7,2,,,0,0,0,29,0,50,,,0.81,85,,74,25,,,1.17,,,69.2,77.3,61.1,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2015-02,,247,92,7,3,,,0,0,0,24,0,41,,,0.65,86,,134,61,,,1.46,,,66.1,75.7,56.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2015-03,,584,338,7,4,,,0,0,0,31,1,56,,,0.38,91,,135,0,,,1.2,,,75.9,84.1,67.7,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2015-04,,1021,437,11,5,,,0,0,0,30,9,63,,,1.24,96,,135,0,,,3.21,,,79.6,87.1,72,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2015-05,,1471,450,8,3,,,0,0,0,31,6,64,,,0.37,93,,135,0,,,1.2,,,79.5,87.2,71.8,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2015-06,,1999,528,15,5,,,0,0,0,30,16,70,,,1.15,94,,135,0,,,3.54,,,82.6,89.5,75.7,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2015-07,,2561,562,16,9,,,0,0,0,31,27,71,,,0.84,94,,0,0,,,4.54,,,83.1,91.5,74.7,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2015-08,,3123,563,22,16,,,0,0,0,31,27,70,,,3.17,94,,0,0,,,10.94,,,83.2,91,75.3,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2015-09,,3639,515,21,16,,,0,0,0,30,16,70,,,3.89,95,,0,0,,,15.76,,,82.2,89.6,74.7,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2015-10,,4092,454,13,6,,,0,0,0,31,4,70,,,1.65,92,,0,0,,,4.33,,,79.6,86.2,73.1,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2015-11,,4489,396,17,10,,,0,0,0,30,0,62,,,2.22,89,,0,0,,,5.93,,,78.2,84.4,72,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2015-12,,4848,359,14,9,,,0,0,0,31,0,64,,,3.15,86,,0,0,,,10.09,,,76.6,81.5,71.6,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2016-01,,96,96,19,11,,,0,0,0,23,0,46,,,1.9,84,,56,56,,,8.43,,,66.3,73.7,58.9,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2016-02,,186,90,8,8,,,0,0,0,21,0,48,,,0.71,85,,108,52,,,2.66,,,66.3,74.4,58.3,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2016-03,,506,320,5,3,,,0,0,0,30,1,57,,,1.03,90,,111,3,,,1.59,,,75.2,82.2,68.3,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2016-04,,866,360,7,1,,,0,0,0,30,2,65,,,0.7,91,,111,0,,,0.85,,,77,84.9,69,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2016-05,,1340,474,10,6,,,0,0,0,31,10,62,,,3.74,94,,111,0,,,7.68,,,80.3,88.1,72.5,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2016-06,,1905,565,23,16,,,0,0,0,30,25,72,,,1.5,97,,111,0,,,9.72,,,83.8,90.9,76.8,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2016-07,,2531,626,18,12,,,0,0,0,31,29,74,,,1.38,95,,0,0,,,6.1,,,85.2,92.3,78.1,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2016-08,,3131,599,22,18,,,0,0,0,31,28,73,,,2.51,95,,0,0,,,13.37,,,84.3,91.7,76.9,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2016-09,,3684,554,21,15,,,0,0,0,30,23,71,,,1.74,94,,0,0,,,8.07,,,83.5,90.7,76.2,,,,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2016-10,,4141,457,17,12,,,0,0,0,31,7,65,,,2.8,92,,0,0,,,9.36,,,79.7,86.1,73.4,,,,,,
