STATION,NAME,LATITUDE,LONGITUDE,DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2012-12,11.2,3556,42,10,6,,,0,0,0,17,0,39,,,2.23,79,331,157,4.82,,61.3,69,53.6,290,290,40,46
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2013-01,11.6,50,50,15,11,,,0,0,0,12,0,43,,,1.34,83,544,212,6.96,,59.8,66.5,53,320,200,36.9,45
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2013-02,12.1,73,23,12,10,,,0,0,0,8,0,44,,,1.98,80,659,115,9.19,,61.7,67.5,55.8,270,270,36.9,43
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2013-03,11.9,137,64,3,2,,,0,0,0,19,0,40,,,0.5,84,792,133,0.86,,62.8,71,54.5,300,290,45,63
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2013-04,12.1,300,164,10,6,,,0,0,0,27,0,52,,,4.15,85,804,12,12.02,,70.1,77.3,62.9,330,320,42.9,49
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2013-05,10.1,624,324,8,5,,,0,0,0,30,1,51,,,2,90,813,9,4.56,,75.1,81.8,68.5,300,290,40.9,53
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2013-06,8.3,1202,578,9,7,,,0,0,0,30,19,71,,,1.14,95,813,0,4.77,,84.3,90.6,77.9,30,210,38,47
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2013-07,8.3,1780,578,15,9,,,0,0,0,31,18,74,,,0.83,94,0,0,4,,83.6,89.3,78,60,60,36,43
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2013-08,8.1,2381,601,14,10,,,0,0,0,31,18,74,,,0.39,96,0,0,2.47,,84.4,90,78.8,240,240,32,38
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2013-09,8.5,2946,565,9,7,,,0,0,0,30,18,73,,,2.99,94,0,0,6.65,,83.8,89.6,78.1,290,280,38.9,54
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2013-10,9.4,3246,299,10,5,,,0,0,0,31,0,57,,,0.83,89,0,0,1.83,,74.6,80.6,68.7,360,360,35.1,39
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2013-11,13.2,3294,49,11,3,,,0,0,0,14,0,36,,,0.78,82,174,173,1.65,,60.9,67.7,54,20,360,36.9,45
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2013-12,11.4,3340,46,11,7,,,0,0,0,9,0,37,,,2.3,82,483,309,4.81,,56.5,63.1,49.9,170,170,36,44
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2014-01,11.9,0,0,9,5,,,0,7,0,1,0,26,,,0.84,71,1013,529,2.76,,47.9,55.9,40,330,350,38,44
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2014-02,11.2,15,15,12,7,,,0,0,0,8,0,35,,,1.23,80,1284,272,5.44,,55.8,64,47.6,340,340,46.1,55
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2014-03,11,29,15,10,7,,,0,0,0,13,0,34,,,4.38,78,1477,192,7.63,,59.3,66.6,51.9,330,330,42.9,54
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2014-04,13,187,158,10,4,,,0,0,0,24,0,48,,,1.57,85,1514,37,2.36,,69,76,62.1,290,290,46.1,55
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2014-05,10.1,507,320,8,8,,,0,0,0,31,0,55,,,2.7,88,1515,1,6.88,,75.3,82.5,68.1,340,350,33.1,41
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2014-06,8.7,1017,509,13,10,,,0,0,0,30,14,69,,,1.82,92,1515,0,7.97,,82,88.2,75.7,290,290,48.1,59
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2014-07,8.5,1573,556,11,6,,,0,0,0,31,12,73,,,1.5,93,0,0,5.89,,82.9,88.8,77.1,330,330,40.9,48
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2014-08,8.1,2182,609,11,7,,,0,0,0,31,23,74,,,3.64,94,0,0,6.35,,84.6,90.6,78.7,200,210,42.9,61
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2014-09,8.7,2681,499,11,8,,,0,0,0,30,11,70,,,1.69,93,0,0,4.92,,81.6,87.3,76,340,340,33.1,40
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2014-10,9.8,2969,287,7,4,,,0,0,0,31,1,59,,,0.75,90,0,0,1.65,,74.3,80.9,67.6,240,240,38.9,48
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2014-11,12.5,3001,33,3,3,,,0,0,0,11,0,35,,,0.63,81,220,220,1.47,,58.8,67.2,50.4,300,290,36.9,44
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2014-12,10.3,3028,27,9,6,,,0,0,0,11,0,43,,,1.6,82,402,182,4,,60,66.4,53.6,200,200,36,47
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2015-01,11.4,8,8,9,6,,,0,1,0,3,0,27,,,2.35,79,780,378,5.97,,53.1,59.8,46.3,40,360,35.1,43
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2015-02,12.8,17,9,10,4,,,0,0,0,6,0,37,,,0.8,77,1103,324,1.7,,53.8,61.2,46.3,320,190,31.1,37
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2015-03,9.6,149,132,11,8,,,0,0,0,25,0,33,,,1.3,85,1165,61,4.54,,67.3,75,59.5,340,340,36.9,44
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2015-04,10.3,469,320,17,12,,,0,0,0,30,0,61,,,3.79,88,1165,0,16.25,,75.6,81.9,69.4,10,10,48.1,56
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2015-05,9.4,951,483,11,7,,,0,0,0,31,9,67,,,1.81,91,1165,0,6.07,,80.6,87.2,73.9,320,320,48.1,56
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2015-06,8.5,1565,613,12,4,,,0,0,0,30,24,73,,,0.28,96,1165,0,1.06,,85.4,91.6,79.2,310,260,30,39
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2015-07,9.6,2310,745,7,5,,,0,0,0,31,31,74,,,3.17,99,0,0,5.85,,89,95.5,82.5,40,40,51,60
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2015-08,9.2,2922,613,11,8,,,0,0,0,31,20,74,,,1.7,96,0,0,4.35,,84.8,90.9,78.7,320,310,38.9,47
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2015-09,8.9,3377,454,10,5,,,0,0,0,30,5,66,,,2.8,92,0,0,5.47,,80.1,85.5,74.8,70,80,31.1,37
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2015-10,11.6,3619,242,3,3,,,0,0,0,29,0,59,,,5.05,88,2,2,6.17,,72.8,78.8,66.8,120,130,40.9,54
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2015-11,11.9,3732,112,9,5,,,0,0,0,23,0,47,,,2.06,86,34,33,5.94,,67.7,74.4,60.9,300,290,38,57
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2015-12,12.1,3807,76,12,9,,,0,0,0,15,0,45,,,1.85,81,161,126,5.71,,63.4,69.8,56.9,310,300,38,51
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2016-01,13,1,1,13,7,,,0,1,0,3,0,32,,,1.66,75,561,400,4.74,,52.1,59,45.3,330,320,38,48
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2016-02,12.3,21,20,5,5,,,0,0,0,10,0,41,,,1.9,78,783,223,3.8,,58,65.3,50.7,280,160,40,52
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2016-03,12.8,114,93,11,8,,,0,0,0,23,0,45,,,2.34,83,841,58,7.47,,66.1,72.6,59.6,10,10,46.1,55
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2016-04,12.3,237,123,10,8,,,0,0,0,25,0,55,,,5.09,82,849,8,12.94,,68.8,74.7,62.9,250,250,40,50
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2016-05,9.8,593,356,6,4,,,0,0,0,31,1,60,,,1.81,90,849,0,4.72,,76.5,82.6,70.4,250,260,46.1,55
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2016-06,7.8,1157,564,15,10,,,0,0,0,30,19,73,,,1.67,96,849,0,7.02,,83.8,90.1,77.5,270,270,38.9,47
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2016-07,7.2,1794,636,18,13,,,0,0,0,31,26,75,,,1.6,96,0,0,7.39,,85.5,91.4,79.6,300,310,38.9,46
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2016-08,8.7,2405,611,18,10,,,0,0,0,31,23,73,,,2.02,95,0,0,8.64,,84.7,90.3,79.2,230,90,36.9,48
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2016-09,7.8,2876,471,12,6,,,0,0,0,26,17,70,,,2.95,94,0,0,5.19,,83.9,89.7,78,320,330,31.1,41
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2016-10,8.9,3243,367,0,0,,,0,0,0,31,0,57,,,0,89,0,0,0,,76.8,83.6,70.1,340,30,31.1,36
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2016-11,10.7,3367,124,4,3,,,0,0,0,23,0,43,,,2.09,84,46,46,2.73,,67.6,74.2,61,190,180,36.9,47
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2016-12,11.6,3397,29,10,6,,,0,0,0,10,0,36,,,1.67,80,254,208,6.13,,59.2,66.1,52.4,340,360,38.9,46
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2017-01,12.5,46,46,10,7,,,0,2,0,15,0,28,,,2.3,80,437,183,5.1,,60.6,67.9,53.2,290,20,38.9,48
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2017-02,11.4,119,74,5,4,,,0,0,0,19,0,43,,,1.13,82,504,67,2.32,,65.2,72.6,57.9,320,310,46.1,55
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2017-03,11.9,270,150,4,4,,,0,0,0,23,0,45,,,1.34,85,558,54,3.48,,68.1,74.9,61.3,330,260,36,40
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2017-04,11.9,532,262,5,3,,,0,0,0,30,0,57,,,2.5,87,558,0,5.5,,73.7,80.6,66.8,260,170,36.9,46
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2017-05,11.2,872,340,9,8,,,0,0,0,31,2,59,,,2.79,90,558,0,7.37,,76,82.8,69.1,40,30,40.9,49
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2017-06,10.7,1353,481,18,13,,,0,0,0,30,7,71,,,1.9,92,558,0,8.31,,81,86.8,75.3,50,50,44.1,50
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2017-07,7.8,1977,624,13,8,,,0,0,0,31,22,76,,,0.92,94,0,0,4.89,,85.1,90.8,79.5,290,290,38.9,45
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2017-08,9.2,2577,601,16,13,,,0,0,0,31,19,75,,,2.82,94,0,0,12.88,,84.4,89.9,78.9,210,210,40,56
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2017-09,9.2,3073,495,4,3,,,0,0,0,30,11,66,,,1.01,91,0,0,1.97,,81.5,87.6,75.4,360,10,31.1,38
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2017-10,12.1,3356,283,9,6,,,0,0,0,26,0,49,,,4.71,89,21,21,7.82,,74,80.1,68,340,330,33.1,40
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2017-11,10.1,3457,101,3,0,,,0,0,0,21,0,45,,,0.06,84,94,73,0.12,,65.9,72.9,58.9,360,10,33.1,39
USW00053917,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",30.0494,-90.0288,2017-12,11.4,3474,17,14,8,,,0,0,0,9,0,34,,,2.26,83,405,311,5,,55.5,62.4,48.7,360,10,32,37
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2009-06,,,,8,5,,,,,,,,,,,1.23,,,,3.1,,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2009-07,,,,11,9,,,,,,,,,,,0.85,,,,4.79,,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2009-08,,,,17,9,,,,,,,,,,,1.89,,,,7.07,,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2009-09,,,,19,15,,,,,,,,,,,2.85,,,,8.84,,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2009-11,,,,5,3,,0,,,,,,,,0,0.42,,,,0.78,0,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2009-12,,,,19,12,,,,,,,,,,,6.92,,,,25.98,,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2010-01,,,,4,2,,,,,,,,,,,1.04,,,,1.43,,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2010-02,,,,9,6,,,,,,,,,,,2.48,,,,5.73,,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2010-03,,,,7,5,,,,,,,,,,,1.74,,,,3.57,,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2010-04,,,,4,2,,0,,,,,,,,0,1.64,,,,2.76,0,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2010-05,,,,7,6,,,,,,,,,,,1.33,,,,2.59,,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2010-09,,,,6,3,,,,,,,,,,,0.46,,,,0.94,,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2010-10,,,,3,3,,,,,,,,,,,0.17,,,,0.42,,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2011-02,,,,5,2,,,,,,,,,,,0.48,,,,0.63,,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2011-03,,,,4,3,,,,,,,,,,,4.25,,,,7.8,,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2011-04,,,,1,1,,0,,,,,,,,0,0.34,,,,0.34,0,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2011-05,,,,3,2,,0,,,,,,,,0,0.68,,,,0.92,0,,,,,,,
US1LAJF0005,"RIVER RIDGE 0.7 N, LA US",29.9692,-90.2178,2011-06,,,,11,6,,,,,,,,,,,1.3,,,,3.98,,,,,,,,
US1LAJF0013,"METAIRIE 1.6 ESE, LA US",29.9865,-90.1547,2016-10,,,,1,0,,,,,,,,,,,0.02,,,,0.02,,,,,,,,
US1LAJF0013,"METAIRIE 1.6 ESE, LA US",29.9865,-90.1547,2016-11,,,,4,2,,,,,,,,,,,4.62,,,,4.8,,,,,,,,
US1LAJF0013,"METAIRIE 1.6 ESE, LA US",29.9865,-90.1547,2016-12,,,,13,6,,,,,,,,,,,1.2,,,,4.65,,,,,,,,
US1LAJF0013,"METAIRIE 1.6 ESE, LA US",29.9865,-90.1547,2017-02,,,,4,4,,,,,,,,,,,0.85,,,,2.12,,,,,,,,
US1LAJF0013,"METAIRIE 1.6 ESE, LA US",29.9865,-90.1547,2017-03,,,,6,4,,,,,,,,,,,1.08,,,,2.78,,,,,,,,
US1LAJF0013,"METAIRIE 1.6 ESE, LA US",29.9865,-90.1547,2017-04,,,,4,3,,,,,,,,,,,2.01,,,,3.84,,,,,,,,
US1LAJF0013,"METAIRIE 1.6 ESE, LA US",29.9865,-90.1547,2017-06,,,,19,16,,,,,,,,,,,2.8,,,,14.92,,,,,,,,
US1LAJF0013,"METAIRIE 1.6 ESE, LA US",29.9865,-90.1547,2017-08,,,,16,11,,,,,,,,,,,2.71,,,,16.05,,,,,,,,
US1LAJF0013,"METAIRIE 1.6 ESE, LA US",29.9865,-90.1547,2017-11,,,,2,0,,,,,,,,,,,0.05,,,,0.08,,,,,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2009-01,,24,24,7,3,0,0,0,3,0,13,0,30,0,0,3.62,80,777,311,4.81,0,55.7,65.9,45.6,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2009-02,,56,33,5,4,0,0,0,0,0,15,0,33,0,0,0.89,79,965,188,1.67,0,59.4,69,49.9,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2009-03,,150,94,8,7,0,0,0,0,0,25,0,35,0,0,5.54,83,1043,78,9.3,0,65.5,74.5,56.6,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2009-04,,306,156,3,3,0,0,0,0,0,28,0,44,0,0,0.45,87,1074,31,0.69,0,69.2,78.1,60.2,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2009-05,,675,369,10,8,0,0,0,0,0,29,4,58,0,0,2.65,92,1074,0,4.81,0,77.7,85.5,69.9,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2009-06,,1234,558,5,4,0,0,0,0,0,30,21,64,0,0,1.1,103,1074,0,2.65,0,83.6,92.8,74.4,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2009-07,,1838,604,12,10,0,0,0,0,0,31,28,72,0,0,1.31,100,0,0,4.65,0,84.5,93,76,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2009-08,,2397,559,18,14,0,0,0,0,0,31,21,69,0,0,1.76,97,0,0,10.3,0,83,91.3,74.8,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2009-09,,2885,488,13,10,0,0,0,0,0,30,13,64,0,0,2.15,93,0,0,9.89,0,81.3,88.6,74,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2009-10,,3155,270,14,13,0,0,0,0,0,25,8,46,0,0,1.21,97,39,39,6.19,0,72.4,80.5,64.5,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2009-11,,3173,18,4,3,0,0,0,0,0,18,0,39,0,0,0.27,80,170,131,0.59,0,61.2,70.6,51.9,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2009-12,,3185,11,14,11,0,0,0,0,0,6,0,35,0,0,5.22,76,526,356,21.78,0,53.9,61.4,46.4,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2010-01,,0,0,6,6,0,0,0,8,0,4,0,23,0,0,1.04,79,1027,501,3.11,0,48.8,58.1,39.6,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2010-02,,0,0,8,6,0,0,0,3,0,1,0,31,0,0,3.18,75,1501,474,7.24,0,48.1,56.1,40.1,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2010-03,,8,8,7,6,0,0,0,0,0,14,0,36,0,0,0.93,82,1714,213,2.73,0,58.4,69.1,47.7,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2010-04,,144,136,3,2,0,0,0,0,0,30,0,49,0,0,0.74,87,1720,6,1.36,0,69.3,79.1,59.6,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2010-05,,587,443,9,6,0,0,0,0,0,31,11,63,0,0,2.75,94,1720,0,10.63,0,79.3,87.1,71.5,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2010-06,,1169,582,11,7,0,0,0,0,0,30,25,73,0,0,1.92,96,1720,0,5.66,0,84.4,92.2,76.6,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2010-07,,1776,607,14,9,0,0,0,0,0,31,25,71,0,0,1.16,98,0,0,5.46,0,84.6,91.8,77.4,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2010-08,,2420,644,16,13,0,0,0,0,0,31,24,74,0,0,1.48,101,0,0,7.56,0,85.8,93.1,78.5,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2010-09,,2920,500,8,5,0,0,0,0,0,30,21,59,0,0,1.05,95,0,0,3.21,0,81.7,89.9,73.5,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2010-10,,3127,207,5,2,0,0,0,0,0,31,1,51,0,0,0.16,90,6,6,0.38,0,71.5,83,60,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2010-11,,3203,75,8,5,0,0,0,0,0,19,0,37,0,0,2.02,83,122,115,3.55,0,63.7,73,54.3,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2010-12,,3204,1,6,5,0,0,0,4,0,8,0,27,0,0,1.28,77,592,470,2.25,0,49.9,60.3,39.4,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2011-01,,4,4,8,5,,,0,7,0,3,0,25,,,0.87,74,1056,463,3.25,,50.2,60.2,40.2,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2011-02,,57,53,5,5,,,0,7,0,14,0,28,,,1.26,82,1376,321,2.69,,55.5,65.3,45.6,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2011-03,,160,103,6,4,,,0,0,0,28,0,43,,,6,86,1433,56,9.07,,66.5,76.3,56.7,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2011-04,,388,228,2,1,,0,0,0,0,28,0,47,,0,0.13,87,1451,18,0.14,0,72,81,63,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2011-05,,729,341,1,1,,0,0,0,0,31,4,54,,0,0.26,90,1451,0,0.26,0,76,84.8,67.2,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2011-06,,1313,584,9,7,,,0,0,0,30,29,72,,,1,99,1451,0,2.55,,84.5,93.3,75.6,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2011-07,,1912,599,20,16,,,0,0,0,31,28,74,,,6.33,98,0,0,20.54,,84.3,92.2,76.5,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2011-08,,2603,692,7,5,,,0,0,0,31,31,74,,,0.55,99,0,0,1.85,,87.3,95.8,78.8,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2011-09,,2999,395,9,7,,,0,0,0,30,9,60,,,6.74,93,0,0,13.44,,78.2,86.9,69.5,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2011-10,,3148,150,3,1,,0,0,0,0,27,0,45,,0,0.23,87,40,40,0.37,0,68.5,79.7,57.3,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2011-11,,3239,90,7,3,,,0,0,0,20,0,37,,,0.52,85,173,133,1.26,,63.6,72.9,54.3,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2011-12,,3260,21,7,5,,,0,0,0,11,0,35,,,0.19,79,463,290,0.86,,56.3,65.3,47.3,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2012-01,,42,42,9,4,,,0,3,0,16,0,31,,,0.84,80,686,224,1.45,,59.1,69.3,48.9,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2012-02,,72,30,11,8,,,0,2,0,15,0,31,,,2.52,79,860,173,6.66,,60.1,67.7,52.5,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2012-03,,259,187,8,6,,,0,0,0,28,0,42,,,5.7,84,889,29,10.44,,70.1,78.5,61.6,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2012-04,,471,212,7,5,,,0,0,0,30,0,50,,,3.38,86,897,7,9.62,,71.8,81.1,62.5,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2012-05,,904,433,4,4,,0,0,0,0,31,8,65,,0,0.42,96,897,0,1.19,0,79,87.6,70.4,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2012-06,,1413,509,11,10,,,0,0,0,30,16,65,,,1.51,99,897,0,5.78,,82,90,73.9,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2012-07,,1991,577,19,13,,,0,0,0,31,24,72,,,1.87,96,0,0,7.18,,83.6,91.3,75.9,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2012-08,,2540,550,20,19,,,0,0,0,31,20,71,,,7.28,97,0,0,22.5,,82.7,90,75.5,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2012-09,,3003,463,7,5,,,0,0,0,30,12,66,,,2.12,94,0,0,4.87,,80.4,88.2,72.6,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2012-10,,3199,196,2,2,,0,0,0,0,28,0,45,,0,0.42,88,37,37,0.52,0,70.1,79.8,60.4,,,,
